Brand,quantity,spice price,Price,ean13,description,name,image,option,category
Prada,254,172.5,690,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Black            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Soft supple leather upper            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rounded toe            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Lace up vamp; signature red logo stripe at tongue            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lining            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rubber sole            </span>            </span>                                                                                                                                                                                 <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Imported;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           330929101           </span>    </span>,Prada black leather lace up sneakers,/p/330929101.jpg|||/p/330929101_alt01.jpg|||/p/330929101_alt02.jpg|||/p/330929101_alt03.jpg|||/p/330929101_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Sneakers|||Prada black leather lace up sneakers
Prada,254,143.75,575,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Black            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Smooth leather upper with raised logo strip at side            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rounded toe            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Lace up vamp            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lining            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rubber sole extends up heel            </span>            </span>                                                                                                                                                                                 <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Italy;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           336311301           </span>    </span>,Prada black leather lace up sneakers,/p/336311301.jpg|||/p/336311301_alt01.jpg|||/p/336311301_alt02.jpg|||/p/336311301_alt03.jpg|||/p/336311301_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Sneakers|||Prada black leather lace up sneakers
Prada,254,170,680,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Black            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Smooth leather upper            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Softly squared toe            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Raised silvertone logo at vamp            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lining            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rubber sole            </span>            </span>                                                                                                                                                                                 <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Italy;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           336016701           </span>    </span>,Prada black leather slip on loafers,/p/336016701.jpg|||/p/336016701_alt01.jpg|||/p/336016701_alt02.jpg|||/p/336016701_alt03.jpg|||/p/336016701_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Loafers & Slip-ons|||Prada black leather slip on loafers
Prada,254,223.75,895,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Brown / Navy            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Smooth leather upper            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Softly squared toe            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Tassel detail at vamp with contrasting leather strap            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lining            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather sole            </span>            </span>                                                                                                                                                                                 <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Italy;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           328576001           </span>    </span>,Prada brown and navy tassel detail slip on loafers,/p/328576001.jpg|||/p/328576001_alt01.jpg|||/p/328576001_alt02.jpg|||/p/328576001_alt03.jpg|||/p/328576001_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Loafers & Slip-ons|||Prada brown and navy tassel detail slip on loafers
Prada,254,167.5,670,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Grey / White            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Suede upper with saffiano leather logo embossed straps at side            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rounded toe            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Lace up vamp; Logo strap at tongue            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lining            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Contrasting midsole; Rubber sole            </span>            </span>                                                                                                                                                                                 <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Suede;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Imported;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           331358401           </span>    </span>,Prada grey and white suede prada strap sneakers,/p/331358401.jpg|||/p/331358401_alt01.jpg|||/p/331358401_alt02.jpg|||/p/331358401_alt03.jpg|||/p/331358401_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Sneakers|||Prada grey and white suede prada strap sneakers
Prada,254,170,680,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Black            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Smooth leather upper            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Softly pointed toe            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Lace up vamp            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lining            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather sole            </span>            </span>                                                                                                                                                                                 <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Italy;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           330911101           </span>    </span>,Prada black leather lace up oxfords,/p/330911101.jpg|||/p/330911101_alt01.jpg|||/p/330911101_alt02.jpg|||/p/330911101_alt03.jpg|||/p/330911101_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Oxfords|||Prada black leather lace up oxfords
Prada,254,172.5,690,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Navy            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Smooth suede upper            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rounded toe shape            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Lace up vamp            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lining            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rubber sole            </span>            </span>                                                                                                                                                                                 <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Suede / Leather / Rubber;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Imported;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           334556601           </span>    </span>,Prada navy suede logo imprinted tongue lace up sneakers,/p/334556601.jpg|||/p/334556601_alt01.jpg|||/p/334556601_alt02.jpg|||/p/334556601_alt03.jpg|||/p/334556601_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Sneakers|||Prada navy suede logo imprinted tongue lace up sneakers
Prada,254,231.25,925,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Oak            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Supple leather upper with tooled and pinked detailing            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rounded toe features wingtip detail            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Lace-up vamp            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lined            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather sole            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            1&#188'' stacked wooden heel            </span>            </span>                                                                                        <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            All measurements are approximate            </span>            </span>                                                                                                         <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Italy;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           324750101           </span>    </span>,Prada oak leather tooled and pinked oxfords,/p/324750101.jpg|||/p/324750101_alt01.jpg|||/p/324750101_alt02.jpg|||/p/324750101_alt03.jpg|||/p/324750101_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Oxfords|||Prada oak leather tooled and pinked oxfords
Prada,254,205,820,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Smoke            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Shined leather upper with pinked and tooled detailing            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rounded toe with wingtip detail            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Lace up vamp            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lined            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rubber sole with thin leather mid-sole            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            1'' square heel            </span>            </span>                                                                                        <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            All measurements are approximate            </span>            </span>                                                                                                         <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Italy;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           324749201           </span>    </span>,Prada smoke leather tooled and pinked wingtip oxfords,/p/324749201.jpg|||/p/324749201_alt01.jpg|||/p/324749201_alt02.jpg|||/p/324749201_alt03.jpg|||/p/324749201_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Oxfords|||Prada smoke leather tooled and pinked wingtip oxfords
Prada,254,160,640,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Clay (Pietra)            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Soft suede upper            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Squared toe shape            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Lace-up vamp            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lining            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Logo imprinted rubber sole            </span>            </span>                                                                                                                                                                                 <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Suede / Rubber;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Italy;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           339170601           </span>    </span>,Prada clay suede chukka ankle boots,/p/339170601.jpg|||/p/339170601_alt01.jpg|||/p/339170601_alt02.jpg|||/p/339170601_alt03.jpg|||/p/339170601_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Boots|||Prada clay suede chukka ankle boots
Prada,254,160,640,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            White            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Soft suede upper            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rounded toe            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Lace up vamp            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Logo embossed at side            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lining            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Treaded rubber sole            </span>            </span>                                                                                                                                                         <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Suede;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Imported;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           337482201           </span>    </span>,Prada white suede lace up sneakers,/p/337482201.jpg|||/p/337482201_alt01.jpg|||/p/337482201_alt02.jpg|||/p/337482201_alt03.jpg|||/p/337482201_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Sneakers|||Prada white suede lace up sneakers
Prada,254,205,820,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Black            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather upper            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Square toe            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Lace-up vamp            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lined            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather sole            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            1'' square heel            </span>            </span>                                                                                        <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            All measurements are approximate            </span>            </span>                                                                                                         <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Italy;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           322795201           </span>    </span>,Prada black leather square toe oxfords,/p/322795201.jpg|||/p/322795201_alt01.jpg|||/p/322795201_alt02.jpg|||/p/322795201_alt03.jpg|||/p/322795201_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Oxfords|||Prada black leather square toe oxfords
Prada,254,198.75,795,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Black            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Smooth leather upper            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rounded toe            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Lace up vamp            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lining            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Transparent rubber 1'' midsole            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rubber sole            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            All measurements are approximate            </span>            </span>                                                                                                                                 <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Italy;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           330911501           </span>    </span>,Prada black leather transparent midsole lace up oxfords,/p/330911501.jpg|||/p/330911501_alt01.jpg|||/p/330911501_alt02.jpg|||/p/330911501_alt03.jpg|||/p/330911501_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Oxfords|||Prada black leather transparent midsole lace up oxfords
Prada,254,160,640,,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Black            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Shined leather with stitching upper            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rounded toe            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Lace-up vamp            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lining            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rubber sole            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            1'' square heel            </span>            </span>                                                                                        <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            All measurements are approximate            </span>            </span>                                                                                                         <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Italy;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           328594901           </span>    </span>,Prada black leather lace-up oxfords,/p/328594901.jpg|||/p/328594901_alt01.jpg|||/p/328594901_alt02.jpg|||/p/328594901_alt03.jpg|||/p/328594901_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Oxfords|||Prada black leather lace-up oxfords
Prada,254,205,820,,"<span class=""pdpBulletContainer"">            <span class=""pdpBulletHeaderText"">            color:            </span>            <span class=""pdpBulletContentsText"">            Dark Brown            </span>            </span>                                                                <span class=""pdpBulletContainer"">            <span class=""pdpBulletContentsText"">            Smooth, shiny patent leather upper            </span>            </span>                                                                <span class=""pdpBulletContainer"">            <span class=""pdpBulletContentsText"">            Rounded toe shape            </span>            </span>                                                                <span class=""pdpBulletContainer"">            <span class=""pdpBulletContentsText"">            Lace up vamp            </span>            </span>                                                                <span class=""pdpBulletContainer"">            <span class=""pdpBulletContentsText"">            Leather lining            </span>            </span>                                                                <span class=""pdpBulletContainer"">            <span class=""pdpBulletContentsText"">            Rubber sole            </span>            </span>                                                                                                                                                                                 <span class=""pdpBulletContainer"">            <span class=""pdpBulletContentsText"">            Patent Leather;            </span>            </span>                                                                                       <span class=""pdpBulletContainer"">        <span class=""pdpBulletContentsText"">           Italy;           </span>        </span>    <span class=""pdpBulletContainer"">           <span class=""pdpBulletHeaderText"">           style#           </span>          <span class=""pdpBulletContentsText"">           328594001           </span>    </span>",Prada dark brown patent leather lace up oxfords,/p/328594001.jpg|||/p/328594001_alt01.jpg|||/p/328594001_alt02.jpg|||/p/328594001_alt03.jpg|||/p/328594001_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Oxfords|||Prada dark brown patent leather lace up oxfords
Prada,254,287.5,"1,150.00",,<span class="pdpBulletContainer">            <span class="pdpBulletHeaderText">            color:            </span>            <span class="pdpBulletContentsText">            Black            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Smooth leather upper            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Rounded toe            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Allover studding            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather lined            </span>            </span>                                                                <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather sole            </span>            </span>                                                                                                                                                                                 <span class="pdpBulletContainer">            <span class="pdpBulletContentsText">            Leather;            </span>            </span>                                                                                       <span class="pdpBulletContainer">        <span class="pdpBulletContentsText">           Italy;           </span>        </span>    <span class="pdpBulletContainer">           <span class="pdpBulletHeaderText">           style#           </span>          <span class="pdpBulletContentsText">           325816101           </span>    </span>,Prada black studded leather loafers,/p/325816101.jpg|||/p/325816101_alt01.jpg|||/p/325816101_alt02.jpg|||/p/325816101_alt03.jpg|||/p/325816101_alt04.jpg,1:US 8 (EUR 41 - UK 7)|||1:US 8.5 (EUR 41.5 - UK 7.5)|||1:US 9 (EUR 42 - UK 8)|||1:US 9.5 (EUR 42.5 - UK 8.5)|||1:US 10 (EUR 43 - UK 9)|||1:US 10.5 (EUR 43.5 - UK 9.5)|||1:US 11 (EUR 44 - UK 10)|||1:US 12 (EUR 45 - UK 11),Home|||Men|||Loafers & Slip-ons|||Prada black studded leather loafers
